"columnDiameterM","compartmentHeightM","hcToColumn","rotorDiameterM","rotorToColumn","freeArea","runs","longestWindow","rejectionReasons"
"1.4","0.27999999999999997","0.2","0.7","0.5","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.27999999999999997","0.2","0.7","0.5","0.3","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.27999999999999997","0.2","0.7","0.5","0.4","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.35","0.25","0.46199999999999997","0.33","0.2","[[30]]","{""rpmMin"":30,""rpmMax"":30,""widthRpm"":0,""validTrialCount"":1,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":34,""NO_DILUTE_CONNECTED_ROOT"":33,""TIP_SPEED_LIMIT_EXCEEDED"":3}"
"1.4","0.35","0.25","0.46199999999999997","0.33","0.3","[[30,35]]","{""rpmMin"":30,""rpmMax"":35,""widthRpm"":5,""validTrialCount"":2,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":33,""NO_DILUTE_CONNECTED_ROOT"":32,""TIP_SPEED_LIMIT_EXCEEDED"":3}"
"1.4","0.35","0.25","0.46199999999999997","0.33","0.4","[[30,35]]","{""rpmMin"":30,""rpmMax"":35,""widthRpm"":5,""validTrialCount"":2,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":33,""NO_DILUTE_CONNECTED_ROOT"":31,""TIP_SPEED_LIMIT_EXCEEDED"":3}"
"1.4","0.35","0.25","0.5599999999999999","0.4","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":10}"
"1.4","0.35","0.25","0.5599999999999999","0.4","0.3","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":10}"
"1.4","0.35","0.25","0.5599999999999999","0.4","0.4","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":10}"
"1.4","0.35","0.25","0.7","0.5","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.35","0.25","0.7","0.5","0.3","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.35","0.25","0.7","0.5","0.4","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.42","0.3","0.46199999999999997","0.33","0.2","[[30]]","{""rpmMin"":30,""rpmMax"":30,""widthRpm"":0,""validTrialCount"":1,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":34,""NO_DILUTE_CONNECTED_ROOT"":33,""TIP_SPEED_LIMIT_EXCEEDED"":3}"
"1.4","0.42","0.3","0.46199999999999997","0.33","0.3","[[30,35]]","{""rpmMin"":30,""rpmMax"":35,""widthRpm"":5,""validTrialCount"":2,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":33,""NO_DILUTE_CONNECTED_ROOT"":32,""TIP_SPEED_LIMIT_EXCEEDED"":3}"
"1.4","0.42","0.3","0.46199999999999997","0.33","0.4","[[30,35,40]]","{""rpmMin"":30,""rpmMax"":40,""widthRpm"":10,""validTrialCount"":3,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":32,""NO_DILUTE_CONNECTED_ROOT"":31,""TIP_SPEED_LIMIT_EXCEEDED"":3}"
"1.4","0.42","0.3","0.5599999999999999","0.4","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":10}"
"1.4","0.42","0.3","0.5599999999999999","0.4","0.3","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":10}"
"1.4","0.42","0.3","0.5599999999999999","0.4","0.4","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":10}"
"1.4","0.42","0.3","0.7","0.5","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.42","0.3","0.7","0.5","0.3","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.4","0.42","0.3","0.7","0.5","0.4","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":16}"
"1.5","0.30000000000000004","0.2","0.495","0.33","0.2","[[30]]","{""rpmMin"":30,""rpmMax"":30,""widthRpm"":0,""validTrialCount"":1,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":34,""NO_DILUTE_CONNECTED_ROOT"":33,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.30000000000000004","0.2","0.495","0.33","0.3","[[30]]","{""rpmMin"":30,""rpmMax"":30,""widthRpm"":0,""validTrialCount"":1,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":34,""NO_DILUTE_CONNECTED_ROOT"":33,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.30000000000000004","0.2","0.495","0.33","0.4","[[30,35]]","{""rpmMin"":30,""rpmMax"":35,""widthRpm"":5,""validTrialCount"":2,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":33,""NO_DILUTE_CONNECTED_ROOT"":32,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.30000000000000004","0.2","0.6000000000000001","0.4","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.30000000000000004","0.2","0.6000000000000001","0.4","0.3","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.30000000000000004","0.2","0.6000000000000001","0.4","0.4","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.30000000000000004","0.2","0.75","0.5","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.30000000000000004","0.2","0.75","0.5","0.3","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.30000000000000004","0.2","0.75","0.5","0.4","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.375","0.25","0.495","0.33","0.2","[[30]]","{""rpmMin"":30,""rpmMax"":30,""widthRpm"":0,""validTrialCount"":1,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":34,""NO_DILUTE_CONNECTED_ROOT"":33,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.375","0.25","0.495","0.33","0.3","[[30,35]]","{""rpmMin"":30,""rpmMax"":35,""widthRpm"":5,""validTrialCount"":2,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":33,""NO_DILUTE_CONNECTED_ROOT"":32,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.375","0.25","0.495","0.33","0.4","[[30,35]]","{""rpmMin"":30,""rpmMax"":35,""widthRpm"":5,""validTrialCount"":2,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":33,""NO_DILUTE_CONNECTED_ROOT"":31,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.375","0.25","0.6000000000000001","0.4","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.375","0.25","0.6000000000000001","0.4","0.3","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.375","0.25","0.6000000000000001","0.4","0.4","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.375","0.25","0.75","0.5","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.375","0.25","0.75","0.5","0.3","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.375","0.25","0.75","0.5","0.4","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.44999999999999996","0.3","0.495","0.33","0.2","[[30]]","{""rpmMin"":30,""rpmMax"":30,""widthRpm"":0,""validTrialCount"":1,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":34,""NO_DILUTE_CONNECTED_ROOT"":33,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.44999999999999996","0.3","0.495","0.33","0.3","[[30,35]]","{""rpmMin"":30,""rpmMax"":35,""widthRpm"":5,""validTrialCount"":2,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":33,""NO_DILUTE_CONNECTED_ROOT"":32,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.44999999999999996","0.3","0.495","0.33","0.4","[[30,35,40]]","{""rpmMin"":30,""rpmMax"":40,""widthRpm"":10,""validTrialCount"":3,""edgeMarginRpm"":0}","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":32,""NO_DILUTE_CONNECTED_ROOT"":31,""TIP_SPEED_LIMIT_EXCEEDED"":6}"
"1.5","0.44999999999999996","0.3","0.6000000000000001","0.4","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.44999999999999996","0.3","0.6000000000000001","0.4","0.3","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.44999999999999996","0.3","0.6000000000000001","0.4","0.4","[]","","{""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""NO_DILUTE_CONNECTED_ROOT"":34,""TIP_SPEED_LIMIT_EXCEEDED"":12}"
"1.5","0.44999999999999996","0.3","0.75","0.5","0.2","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.44999999999999996","0.3","0.75","0.5","0.3","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
"1.5","0.44999999999999996","0.3","0.75","0.5","0.4","[]","","{""NO_DILUTE_CONNECTED_ROOT"":35,""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION"":35,""TIP_SPEED_LIMIT_EXCEEDED"":18}"
