"columnDiameterM","compartmentHeightM","hcToColumn","rotorDiameterM","rotorToColumn","freeArea","feasibleRpms","discreteRuns","longestGridRun","rejectionCounts"
"1","0.25","0.25","0.33","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1","0.25","0.25","0.33","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1","0.25","0.25","0.4","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.25","0.25","0.4","0.4","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.25","0.25","0.4","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1","0.25","0.25","0.5","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.25","0.25","0.5","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.25","0.25","0.5","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.3","0.3","0.33","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1","0.3","0.3","0.33","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1","0.3","0.3","0.33","0.33","0.4","[30,35,40]","[[30,35,40]]","{\"rpmMin\":30,\"rpmMax\":40,\"widthRpm\":10,\"validTrialCount\":3,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":6,\"NO_DILUTE_CONNECTED_ROOT\":5}"
"1","0.3","0.3","0.4","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.3","0.3","0.4","0.4","0.3","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1","0.3","0.3","0.4","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1","0.3","0.3","0.5","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.3","0.3","0.5","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1","0.3","0.3","0.5","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.22000000000000003","0.2","0.36300000000000004","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.1","0.22000000000000003","0.2","0.36300000000000004","0.33","0.3","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.1","0.22000000000000003","0.2","0.36300000000000004","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.1","0.22000000000000003","0.2","0.44000000000000006","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.22000000000000003","0.2","0.44000000000000006","0.4","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.22000000000000003","0.2","0.44000000000000006","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.1","0.22000000000000003","0.2","0.55","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.22000000000000003","0.2","0.55","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.22000000000000003","0.2","0.55","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.275","0.25","0.36300000000000004","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.1","0.275","0.25","0.36300000000000004","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.1","0.275","0.25","0.36300000000000004","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.1","0.275","0.25","0.44000000000000006","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.275","0.25","0.44000000000000006","0.4","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.275","0.25","0.44000000000000006","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.1","0.275","0.25","0.55","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.275","0.25","0.55","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.275","0.25","0.55","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.33","0.3","0.36300000000000004","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.1","0.33","0.3","0.36300000000000004","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.1","0.33","0.3","0.36300000000000004","0.33","0.4","[30,35,40]","[[30,35,40]]","{\"rpmMin\":30,\"rpmMax\":40,\"widthRpm\":10,\"validTrialCount\":3,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":6,\"NO_DILUTE_CONNECTED_ROOT\":5}"
"1.1","0.33","0.3","0.44000000000000006","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.33","0.3","0.44000000000000006","0.4","0.3","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.1","0.33","0.3","0.44000000000000006","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.1","0.33","0.3","0.55","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.33","0.3","0.55","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.1","0.33","0.3","0.55","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.24","0.2","0.396","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.2","0.24","0.2","0.396","0.33","0.3","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.2","0.24","0.2","0.396","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.2","0.24","0.2","0.48","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.24","0.2","0.48","0.4","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.24","0.2","0.48","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.2","0.24","0.2","0.6","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.24","0.2","0.6","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.24","0.2","0.6","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.3","0.25","0.396","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.2","0.3","0.25","0.396","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.2","0.3","0.25","0.396","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.2","0.3","0.25","0.48","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.3","0.25","0.48","0.4","0.3","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.2","0.3","0.25","0.48","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.2","0.3","0.25","0.6","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.3","0.25","0.6","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.3","0.25","0.6","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.36","0.3","0.396","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.2","0.36","0.3","0.396","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.2","0.36","0.3","0.396","0.33","0.4","[30,35,40]","[[30,35,40]]","{\"rpmMin\":30,\"rpmMax\":40,\"widthRpm\":10,\"validTrialCount\":3,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":6,\"NO_DILUTE_CONNECTED_ROOT\":5}"
"1.2","0.36","0.3","0.48","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.36","0.3","0.48","0.4","0.3","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.2","0.36","0.3","0.48","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.2","0.36","0.3","0.6","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.36","0.3","0.6","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.2","0.36","0.3","0.6","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.26","0.2","0.42900000000000005","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.3","0.26","0.2","0.42900000000000005","0.33","0.3","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.3","0.26","0.2","0.42900000000000005","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.3","0.26","0.2","0.52","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.26","0.2","0.52","0.4","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.26","0.2","0.52","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.3","0.26","0.2","0.65","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.26","0.2","0.65","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.26","0.2","0.65","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.325","0.25","0.42900000000000005","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.3","0.325","0.25","0.42900000000000005","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.3","0.325","0.25","0.42900000000000005","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":5}"
"1.3","0.325","0.25","0.52","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.325","0.25","0.52","0.4","0.3","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.3","0.325","0.25","0.52","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.3","0.325","0.25","0.65","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.325","0.25","0.65","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.325","0.25","0.65","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.39","0.3","0.42900000000000005","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.3","0.39","0.3","0.42900000000000005","0.33","0.3","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.3","0.39","0.3","0.42900000000000005","0.33","0.4","[30,35,40]","[[30,35,40]]","{\"rpmMin\":30,\"rpmMax\":40,\"widthRpm\":10,\"validTrialCount\":3,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":6,\"NO_DILUTE_CONNECTED_ROOT\":5}"
"1.3","0.39","0.3","0.52","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.39","0.3","0.52","0.4","0.3","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.3","0.39","0.3","0.52","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.3","0.39","0.3","0.65","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.39","0.3","0.65","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.3","0.39","0.3","0.65","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.4","0.27999999999999997","0.2","0.46199999999999997","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.4","0.27999999999999997","0.2","0.46199999999999997","0.33","0.3","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
"1.4","0.27999999999999997","0.2","0.46199999999999997","0.33","0.4","[30,35]","[[30,35]]","{\"rpmMin\":30,\"rpmMax\":35,\"widthRpm\":5,\"validTrialCount\":2,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":7,\"NO_DILUTE_CONNECTED_ROOT\":6}"
"1.4","0.27999999999999997","0.2","0.5599999999999999","0.4","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.4","0.27999999999999997","0.2","0.5599999999999999","0.4","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.4","0.27999999999999997","0.2","0.5599999999999999","0.4","0.4","[]","[]","","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9,\"NO_DILUTE_CONNECTED_ROOT\":8}"
"1.4","0.27999999999999997","0.2","0.7","0.5","0.2","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.4","0.27999999999999997","0.2","0.7","0.5","0.3","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.4","0.27999999999999997","0.2","0.7","0.5","0.4","[]","[]","","{\"NO_DILUTE_CONNECTED_ROOT\":9,\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":9}"
"1.4","0.35","0.25","0.46199999999999997","0.33","0.2","[30]","[[30]]","{\"rpmMin\":30,\"rpmMax\":30,\"widthRpm\":0,\"validTrialCount\":1,\"edgeMarginRpm\":0}","{\"ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION\":8,\"NO_DILUTE_CONNECTED_ROOT\":7}"
