segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
116,2,C,NHB,0.604526425000,-0.000192215000,-0.000317959632617,0.000317959632617,0.000199807359745,NHB,0.000,0.001,0.800192640255207,0.199807359744793
117,2,C,NHB,0.604526425000,0.000005935000,0.000009817602266,-0.000009817602266,-0.000050293856316,NHB,-0.001,0.000,0.050293856316352,0.949706143683648
118,2,C,NHB,0.604526425000,-0.000313393000,-0.000518410754336,0.000518410754336,-0.000026433122595,NHB,-0.001,0.000,0.026433122595057,0.973566877404943
119,2,C,NHB,0.604526425000,-0.000234017000,-0.000387107974643,0.000387107974643,-0.000159395316721,NHB,-0.001,0.000,0.159395316720750,0.840604683279250
120,2,C,NHB,0.604526425000,-0.000362889000,-0.000600286414279,0.000600286414279,0.000238711950731,NHB,0.000,0.001,0.761288049268811,0.238711950731189
121,2,C,NHB,0.604526425000,-0.000122511000,-0.000202656153534,0.000202656153534,0.000111135587134,NHB,0.000,0.001,0.888864412866429,0.111135587133571
122,2,C,NHB,0.604526425000,-0.000064980000,-0.000107489097768,0.000107489097768,0.000156985737872,NHB,0.000,0.001,0.843014262127623,0.156985737872377
123,2,C,NHB,0.604526425000,-0.000314022000,-0.000519451238215,0.000519451238215,-0.000320313371184,NHB,-0.001,0.000,0.320313371183865,0.679686628816135
124,2,C,NHB,0.604526425000,-0.000366620000,-0.000606458187498,0.000606458187498,0.000230345817500,NHB,0.000,0.001,0.769654182500315,0.230345817499685
125,2,C,NHB,0.604526425000,-0.000302937000,-0.000501114570798,0.000501114570798,0.000078537312530,NHB,0.000,0.001,0.921462687469610,0.078537312530390
126,2,C,NHB,0.604526425000,-0.000255605000,-0.000422818572406,0.000422818572406,-0.000040266266521,NHB,-0.001,0.000,0.040266266521013,0.959733733478987
127,2,C,NHB,0.604526425000,-0.000000031000,-0.000000051279810,0.000000051279810,0.000254980437258,NHB,0.000,0.001,0.745019562741765,0.254980437258235
128,2,C,NHB,0.610796623000,-0.000456767000,-0.000747821750809,0.000747821750809,-0.000173920725795,NHB,-0.001,0.000,0.173920725794716,0.826079274205284
129,2,C,NHB,0.610796623000,-0.000332910000,-0.000545042306169,0.000545042306169,0.000349844930489,NHB,0.000,0.001,0.650155069511450,0.349844930488550
130,2,C,NHB,0.610796623000,-0.000283562000,-0.000464249456075,0.000464249456075,-0.000037317614447,NHB,-0.001,0.000,0.037317614446731,0.962682385553269
131,2,C,NHB,0.610796623000,-0.000145476000,-0.000238174204837,0.000238174204837,0.000173397953615,NHB,0.000,0.001,0.826602046385228,0.173397953614772
132,2,C,NHB,0.610796623000,-0.000045208000,-0.000074014816549,0.000074014816549,-0.000001276696150,NHB,-0.001,0.000,0.001276696150048,0.998723303849952
133,2,C,NHB,0.610796623000,-0.000242551000,-0.000397105993823,0.000397105993823,0.000165617258570,NHB,0.000,0.001,0.834382741430133,0.165617258569867
134,2,C,NHB,0.610796623000,-0.000246006000,-0.000402762541141,0.000402762541141,0.000137834620729,NHB,0.000,0.001,0.862165379271492,0.137834620728508
135,2,C,NHB,0.610796623000,-0.000170238000,-0.000278714704027,0.000278714704027,0.000143440188585,NHB,0.000,0.001,0.856559811414971,0.143440188585029
