segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
280,5,C,NHB,0.610796623000,-0.000358486000,-0.000586915491181,0.000586915491181,0.000556289292688,NHB,0.000,0.001,0.443710707312045,0.556289292687955
281,5,C,NHB,0.610796623000,0.000564814000,0.000924716965896,-0.000924716965896,-0.001312916277480,NHB,-0.002,-0.001,0.312916277480095,0.687083722519905
282,5,C,NHB,0.610796623000,-0.001418226000,-0.002321928358140,0.002321928358140,0.002135434580573,NHB,0.002,0.003,0.864565419426890,0.135434580573110
283,5,C,NHB,0.610796623000,-0.000598591000,-0.000980016878712,0.000980016878712,0.003692202835997,NHB,0.003,0.004,0.307797164002538,0.692202835997462
284,5,C,NHB,0.610796623000,0.000012366000,0.000020245691502,-0.000020245691502,-0.001010202377126,NHB,-0.002,-0.001,0.010202377125532,0.989797622874468
285,6,C,NHB,0.241185721000,0.000175888000,0.000729263736140,-0.000729263736140,0.000233639373077,NHB,0.000,0.001,0.766360626922516,0.233639373077484
286,6,C,NHB,0.241185721000,-0.000424126000,-0.001758503771457,0.001758503771457,0.001399017295276,NHB,0.001,0.002,0.600982704724407,0.399017295275593
287,6,C,NHB,0.617017436000,-0.000118922000,-0.000192736854846,0.000192736854846,0.002799178794996,NHB,0.002,0.003,0.200821205004424,0.799178794995576
288,6,C,NHB,0.617017436000,-0.000486273000,-0.000788102526166,0.000788102526166,0.002299605475949,NHB,0.002,0.003,0.700394524051185,0.299605475948815
289,6,C,NHB,0.617017436000,0.000204511000,0.000331450925157,-0.000331450925157,0.004837918729378,NHB,0.004,0.005,0.162081270622051,0.837918729377949
290,6,C,NHB,0.617017436000,0.000339313000,0.000549924491923,-0.000549924491923,0.004055081278197,NHB,0.004,0.005,0.944918721803100,0.055081278196900
291,6,C,NHB,0.517349488000,-0.000384691000,-0.000743580517470,0.000743580517470,0.000954629682039,NHB,0.000,0.001,0.045370317960948,0.954629682039052
292,6,C,NHB,0.517349488000,-0.000342711000,-0.000662436144133,0.000662436144133,0.000643229575724,NHB,0.000,0.001,0.356770424275852,0.643229575724148
293,6,C,NHB,0.517349488000,0.000823148000,0.001591086913379,-0.001591086913379,-0.000028736282527,NHB,-0.001,0.000,0.028736282527222,0.971263717472778
294,6,C,NHB,0.517349488000,0.001037606000,0.002005619071957,-0.002005619071957,-0.000286492902582,NHB,-0.001,0.000,0.286492902582107,0.713507097417893
295,6,C,NHB,0.517349488000,-0.001150396000,-0.002223634171259,0.002223634171259,0.003012966808898,NHB,0.003,0.004,0.987033191102291,0.012966808897709
296,6,C,NHB,0.517349488000,-0.001017518000,-0.001966790387546,0.001966790387546,0.002220202293870,NHB,0.002,0.003,0.779797706130331,0.220202293869669
297,6,C,NHB,0.517349488000,-0.000323753000,-0.000625791669866,0.000625791669866,0.000748214574549,NHB,0.000,0.001,0.251785425451470,0.748214574548530
298,6,C,NHB,0.517349488000,0.000216798000,0.000419055213214,-0.000419055213214,0.000077901116469,NHB,0.000,0.001,0.922098883530757,0.077901116469243
299,6,C,NHB,0.626409493000,0.000375184000,0.000598943668946,-0.000598943668946,0.003214672009445,NHB,0.003,0.004,0.785327990554861,0.214672009445139
300,6,C,NHB,0.626409493000,0.000262386000,0.000418872962387,-0.000418872962387,0.003143174588715,NHB,0.003,0.004,0.856825411285326,0.143174588714674
301,6,C,NHB,0.626409493000,0.001015069000,0.001620455965855,-0.001620455965855,0.004000975097226,NHB,0.004,0.005,0.999024902773916,0.000975097226084
302,6,C,NHB,0.626409493000,0.000325661000,0.000519885160808,-0.000519885160808,-0.000060872633644,NHB,-0.001,0.000,0.060872633643731,0.939127366356269
303,6,C,NHB,0.626409493000,-0.000054085000,-0.000086341284103,0.000086341284103,0.002193353022077,NHB,0.002,0.003,0.806646977922824,0.193353022077176
304,6,C,NHB,0.626409493000,0.000116934000,0.000186673416203,-0.000186673416203,0.000969397932341,NHB,0.000,0.001,0.030602067659450,0.969397932340550
305,6,C,NHB,0.626409493000,-0.000307980000,-0.000491659215643,0.000491659215643,0.004431580856082,NHB,0.004,0.005,0.568419143918407,0.431580856081593
306,6,C,NHB,0.626409493000,-0.000530953000,-0.000847613272042,0.000847613272042,0.004313590457892,NHB,0.004,0.005,0.686409542107682,0.313590457892318
307,6,C,NHB,0.626409493000,0.000042481000,0.000067816660627,-0.000067816660627,0.006229177679756,NHB,0.006,0.007,0.770822320244367,0.229177679755633
308,6,C,NHB,0.626409493000,0.000297797000,0.000475403076307,-0.000475403076307,-0.000584906915499,NHB,-0.001,0.000,0.584906915498930,0.415093084501070
309,6,C,NHB,0.626409493000,0.000457551000,0.000730434332674,-0.000730434332674,-0.000798485056487,NHB,-0.001,0.000,0.798485056487337,0.201514943512663
310,6,C,NHB,0.604526425000,-0.001004462000,-0.001661568392151,0.001661568392151,0.001926446259784,NHB,0.001,0.002,0.073553740216474,0.926446259783526
311,6,C,NHB,0.604526425000,-0.000746868000,-0.001235459640991,0.001235459640991,0.001425910328668,NHB,0.001,0.002,0.574089671332439,0.425910328667561
312,6,C,NHB,0.604526425000,-0.000085302000,-0.000141105494272,0.000141105494272,0.004413864959817,NHB,0.004,0.005,0.586135040182770,0.413864959817230
313,6,C,NHB,0.604526425000,-0.000735972000,-0.001217435614994,0.001217435614994,0.003304695037936,NHB,0.003,0.004,0.695304962063813,0.304695037936187
314,6,C,NHB,0.604526425000,0.000824874000,0.001364496183934,-0.001364496183934,0.000094793119169,NHB,0.000,0.001,0.905206880830700,0.094793119169300
315,6,C,NHB,0.604526425000,0.000166252000,0.000275011964944,-0.000275011964944,-0.000841060600343,NHB,-0.001,0.000,0.841060600343450,0.158939399656550
316,6,C,NHB,0.604526425000,0.000001431000,0.000002367142181,-0.000002367142181,0.005347541100549,NHB,0.005,0.006,0.652458899451014,0.347541100548986
317,6,C,NHB,0.604526425000,0.000444732000,0.000735670074307,-0.000735670074307,0.005171390276110,NHB,0.005,0.006,0.828609723889549,0.171390276110451
318,6,C,NHB,0.604526425000,0.000043756000,0.000072380624222,-0.000072380624222,0.000394798616759,NHB,0.000,0.001,0.605201383241380,0.394798616758620
319,6,C,NHB,0.604526425000,0.000029833000,0.000049349372941,-0.000049349372941,0.002233465378920,NHB,0.002,0.003,0.766534621080280,0.233465378919720
320,6,C,NHB,0.604526425000,0.000202954000,0.000335723951190,-0.000335723951190,0.001815659491390,NHB,0.001,0.002,0.184340508610415,0.815659491389585
321,6,C,NHB,0.610796623000,0.000000096000,0.000000157171792,-0.000000157171792,0.005855549504937,NHB,0.005,0.006,0.144450495063371,0.855549504936629
322,6,C,NHB,0.610796623000,0.000143003000,0.000234125393977,-0.000234125393977,0.001396118239724,NHB,0.001,0.002,0.603881760275595,0.396118239724405
323,6,C,NHB,0.610796623000,0.000273107000,0.000447132465564,-0.000447132465564,0.000344127925783,NHB,0.000,0.001,0.655872074217090,0.344127925782910
324,6,C,NHB,0.610796623000,0.000879126000,0.001439310511709,-0.001439310511709,-0.000278572544758,NHB,-0.001,0.000,0.278572544758322,0.721427455241678
