segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
590,14,N,OT,0.598169642000,-0.001234885000,-0.002064439438737,0.002064439438737,0.000394017425297,OT,0.000,0.001,0.605982574703070,0.394017425296930
591,14,N,OT,0.598169642000,0.000123530000,0.000206513322186,-0.000206513322186,-0.004494647106835,NHB,-0.005,-0.004,0.494647106835296,0.505352893164704
592,14,N,OT,0.598169642000,0.001165906000,0.001949122653737,-0.001949122653737,-0.001160469894102,NHB,-0.002,-0.001,0.160469894101730,0.839530105898270
593,14,N,OT,0.598169642000,-0.000482006000,-0.000805801508730,0.000805801508730,0.000313883600352,OT,0.000,0.001,0.686116399648190,0.313883600351810
594,14,N,OT,0.598169642000,0.002143252000,0.003583017006403,-0.003583017006403,-0.002961654704874,NHB,-0.003,-0.002,0.961654704874045,0.038345295125955
595,14,N,OT,0.598169642000,-0.000344656000,-0.000576184372794,0.000576184372794,0.000233048456012,OT,0.000,0.001,0.766951543987759,0.233048456012241
596,15,C,NHB,0.241185721000,0.000001543000,0.000006397559497,-0.000006397559497,0.000166001642098,NHB,0.000,0.001,0.833998357901686,0.166001642098314
597,15,C,NHB,0.241185721000,0.000481128000,0.001994844462621,-0.001994844462621,-0.001138513549221,NHB,-0.002,-0.001,0.138513549221041,0.861486450778959
598,15,C,NHB,0.617017436000,0.000200510000,0.000324966505485,-0.000324966505485,0.000412911437945,NHB,0.000,0.001,0.587088562054541,0.412911437945459
599,15,C,NHB,0.617017436000,0.000063927000,0.000103606472476,-0.000103606472476,0.000682839087067,NHB,0.000,0.001,0.317160912932591,0.682839087067409
600,15,C,NHB,0.517349488000,0.000017008000,0.000032875262070,-0.000032875262070,0.000309774090895,NHB,0.000,0.001,0.690225909105035,0.309774090894965
601,15,C,NHB,0.517349488000,0.000018933000,0.000036596151034,-0.000036596151034,-0.000805617214876,NHB,-0.001,0.000,0.805617214875912,0.194382785124088
602,15,C,NHB,0.517349488000,0.000304260000,0.000588113078407,-0.000588113078407,-0.001161788995578,NHB,-0.002,-0.001,0.161788995577690,0.838211004422310
603,15,C,NHB,0.517349488000,0.000546074000,0.001055522451778,-0.001055522451778,-0.000244157926773,NHB,-0.001,0.000,0.244157926772767,0.755842073227233
604,15,C,NHB,0.517349488000,0.000317677000,0.000614047191248,-0.000614047191248,0.000320743989813,NHB,0.000,0.001,0.679256010186739,0.320743989813261
605,15,C,NHB,0.517349488000,0.000316909000,0.000612562701521,-0.000612562701521,-0.000281583538444,NHB,-0.001,0.000,0.281583538443598,0.718416461556402
606,15,C,NHB,0.517349488000,0.000066753000,0.000129028831667,-0.000129028831667,0.000407910536294,NHB,0.000,0.001,0.592089463705900,0.407910536294100
607,15,C,NHB,0.626409493000,-0.000164445000,-0.000262519967909,0.000262519967909,0.000554647343702,NHB,0.000,0.001,0.445352656298461,0.554647343701539
608,15,C,NHB,0.626409493000,-0.000060815000,-0.000097085054872,0.000097085054872,0.000784610649537,NHB,0.000,0.001,0.215389350463036,0.784610649536964
609,15,C,NHB,0.626409493000,0.000442950000,0.000707125298946,-0.000707125298946,0.000224662077403,NHB,0.000,0.001,0.775337922597175,0.224662077402825
610,15,C,NHB,0.626409493000,-0.000092507000,-0.000147678157872,0.000147678157872,0.000453971454863,NHB,0.000,0.001,0.546028545137267,0.453971454862733
611,15,C,NHB,0.604526425000,-0.000006822000,-0.000011284866497,0.000011284866497,0.000265994583441,NHB,0.000,0.001,0.734005416558552,0.265994583441448
612,15,C,NHB,0.604526425000,0.000151624000,0.000250814511541,-0.000250814511541,0.000800648882399,NHB,0.000,0.001,0.199351117600723,0.800648882399277
613,15,C,NHB,0.604526425000,0.000112396000,0.000185924047902,-0.000185924047902,0.000426693777708,NHB,0.000,0.001,0.573306222292114,0.426693777707886
614,15,C,NHB,0.604526425000,0.000222011000,0.000367247800623,-0.000367247800623,0.000444716754371,NHB,0.000,0.001,0.555283245628916,0.444716754371084
615,15,C,NHB,0.604526425000,0.000423853000,0.000701132295416,-0.000701132295416,0.000414570895873,NHB,0.000,0.001,0.585429104126762,0.414570895873238
616,15,C,NHB,0.604526425000,0.000061265000,0.000101343791547,-0.000101343791547,0.000651332826723,NHB,0.000,0.001,0.348667173276974,0.651332826723026
617,15,C,NHB,0.610796623000,0.000083228000,0.000136261395145,-0.000136261395145,0.000030621869078,NHB,0.000,0.001,0.969378130922093,0.030621869077907
618,15,C,NHB,0.610796623000,0.000102115000,0.000167183308085,-0.000167183308085,0.000255252835001,NHB,0.000,0.001,0.744747164998968,0.255252835001032
619,15,C,NHB,0.610796623000,-0.000246942000,-0.000404294966117,0.000404294966117,0.000692711400115,NHB,0.000,0.001,0.307288599884725,0.692711400115275
620,15,C,NHB,0.610796623000,0.000460640000,0.000754162650307,-0.000754162650307,-0.000055215721532,NHB,-0.001,0.000,0.055215721531571,0.944784278468429
621,15,C,NHB,0.610796623000,0.000103054000,0.000168720644678,-0.000168720644678,0.000602105766478,NHB,0.000,0.001,0.397894233521717,0.602105766478283
622,15,C,NHB,0.610796623000,0.000141410000,0.000231517324548,-0.000231517324548,0.000487335690351,NHB,0.000,0.001,0.512664309649038,0.487335690350962
623,16,C,NHB,0.241185721000,-0.000099833000,-0.000413925831040,0.000413925831040,0.000225763822297,NHB,0.000,0.001,0.774236177703406,0.225763822296594
624,16,C,NHB,0.241185721000,-0.000170002000,-0.000704859306327,0.000704859306327,0.000395541700566,NHB,0.000,0.001,0.604458299433764,0.395541700566236
625,16,C,NHB,0.617017436000,-0.000282078000,-0.000457163742128,0.000457163742128,-0.000267459762434,NHB,-0.001,0.000,0.267459762433986,0.732540237566014
626,16,C,NHB,0.617017436000,-0.000437293000,-0.000708720652750,0.000708720652750,0.000369405830559,NHB,0.000,0.001,0.630594169441164,0.369405830558836
627,16,C,NHB,0.617017436000,-0.000556363000,-0.000901697371158,0.000901697371158,0.000737176335761,NHB,0.000,0.001,0.262823664239277,0.737176335760723
628,16,C,NHB,0.517349488000,-0.000432481000,-0.000835955210223,0.000835955210223,0.000394096795269,NHB,0.000,0.001,0.605903204730565,0.394096795269435
