D_m,rpm,rotor_D,hc_D,free_area,pass,reasons,d32_mm,epsilon_W_kg,terminal_m_s,Garthe_factor,characteristic_m_s,capacity_m_s,loading,flood_phi,operating_phi,root_count,tip_m_s,rotor_Re
0.2,65,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.7830596720663685,0.003978392575691597,0.016679269138241404,1.484924253747609,0.024767451278158645,0.004812954525229639,11.123311918069222,0.1655895117238958,,0,0.2722713633111154,100.75362318840584
0.2,70,0.4,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.461159168234888,0.004968916353071344,0.014236954794190761,1.4821525702262262,0.021101339140404428,0.0040645645429431675,13.171397296313176,0.16444504166993285,,0,0.2932153143350474,108.5039018952063
0.2,30,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,9.567395206129955,0.00039113918814264224,0.0707349464342299,1.6652383027525515,0.11779054214542964,0.026362332766479264,2.030776066209328,0.1873221244052471,,0,0.12566370614359174,46.50167224080269
0.2,35,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,7.951655685868643,0.000621114544133918,0.05484897102145083,1.6813840053837843,0.09222218258722611,0.020047214987466644,2.6704953513534075,0.18227873522400567,,0,0.1466076571675237,54.25195094760315
0.2,40,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,6.774343747297505,0.0009271447422640407,0.04339305731023005,1.6905699009708632,0.07335899659977861,0.01554277824277349,3.4444288913729584,0.17809184543308126,,0,0.16755160819145565,62.002229654403585
0.2,45,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.8814472078965245,0.0013200947599814176,0.03491321377720707,1.695451321985398,0.05919365445332453,0.012266951136789226,4.364246163095474,0.17466150297381194,,0,0.1884955592153876,69.75250836120404
0.2,50,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.18292846173198,0.0018108295747344546,0.028504464659374812,1.6975271455499943,0.048387102528659215,0.009840383418133758,5.440437852549165,0.1718703682655487,,0,0.20943951023931956,77.50278706800451
0.2,55,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.622788159846656,0.002410214163971559,0.023575544186388974,1.6977025921678324,0.04002426247699983,0.008011394845235957,6.682481074247346,0.16960455926319584,,0,0.23038346126325152,85.25306577480494
0.2,60,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.164450642986535,0.003129113505141138,0.0197264318793588,1.6965536795463911,0.0334669505892474,0.006610155112365906,8.09905267297887,0.1677633699575441,,0,0.25132741228718347,93.00334448160538
0.2,65,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.7830596720663685,0.003978392575691597,0.016679269138241404,1.6944624176920078,0.02826239470932022,0.005520186860956441,9.698221415341047,0.1662623214973336,,0,0.2722713633111154,100.75362318840584
0.2,70,0.4,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.461159168234888,0.004968916353071344,0.014236954794190761,1.6916907341706249,0.024084524508138565,0.004660329666835185,11.487598144096136,0.16503277184357085,,0,0.2932153143350474,108.5039018952063
0.2,30,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,6.123132931923173,0.0011936620731892147,0.03718232679374067,1.2592282340869647,0.0468210357077265,0.00959338706584527,5.58051020605776,0.17296521220257954,,0,0.15707963267948966,72.65886287625419
