"trialKey","diameterM","hcToColumn","rotorToColumn","freeArea","rpm","maxLoading","marginAbsolute","marginPercentagePoints","controllingScenario","controllingCapacityMS","controllingPhiOperating","controllingPhiTurning","controllingSeparationPP","controllingD32MM","controllingAreaM2M3","minSeparationPP","worstSeparationScenarios","worstSeparationDiffersFromControlling","d32MinMM","d32MaxMM","phiMin","phiMax","minAreaM2M3","maxAreaM2M3","minRootDistance","maxOperatingResidualMS","maxVelocityClosureMS","maxForceResidualN","allSixTwoDistinctRoots","allSixContinuation16Monotone","allSixSignedDirectionsValid","branchStatuses","rotorRe","powerVolumeWM3","paretoWithinDiameter2D","paretoGlobal2D","paretoGlobal3D","selectedBestMargin"
"0.6|0.3|0.33|0.3|35","0.6","0.3","0.33","0.3","35","0.6750991547255275","0.02490084527447245","2.490084527447245","0.36/SN","0.008811215040186367","0.06432333592212472","0.17176189790426905","10.743856198214432","5.705440349692446","67.64421181855886","10.743856198214432","0.36/SN","false","5.705440349692446","6.81483152879931","0.027495424011395715","0.06432333592212472","24.207868290097032","67.64421181855886","0.271271499020715","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","332.32710702341143","1.2376916712400459","false","false","false","false"
"0.6|0.3|0.33|0.4|30","0.6","0.3","0.33","0.4","30","0.4151054672401397","0.28489453275986026","28.489453275986026","0.36/SN","0.014329957794300694","0.03512495499456153","0.17744622122133558","14.232126622677404","6.864759341569113","30.7002357229317","14.232126622677404","0.36/SN","false","6.864759341569113","8.19957365798533","0.016886280917614006","0.03512495499456153","12.356457753997203","30.7002357229317","0.4031152904821293","1.3877787807814457e-17","1.3877787807814457e-17","1.6263032587282567e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","284.85180602006693","0.7794209941336732","true","false","false","true"
"0.6|0.3|0.33|0.4|35","0.6","0.3","0.33","0.4","35","0.5767562332026697","0.12324376679733029","12.324376679733028","0.36/SN","0.010313618619609116","0.051835612405225065","0.17297903969588302","12.114342729065795","5.705440349692446","54.51177391559544","12.114342729065795","0.36/SN","false","5.705440349692446","6.81483152879931","0.023178002671914052","0.051835612405225065","20.40666969444311","54.51177391559544","0.31973111053210335","2.7755575615628914e-17","2.7755575615628914e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","332.32710702341143","1.2376916712400459","true","false","false","false"
"0.7|0.2|0.33|0.2|30","0.7","0.2","0.33","0.2","30","0.6877831338314323","0.012216866168567653","1.2216866168567653","0.36/SN","0.006354161718647987","0.06487635528521195","0.1688186825959156","10.394232731070364","5.159782335945181","75.44080474083921","10.394232731070364","0.36/SN","false","5.159782335945181","6.1630733457123","0.027150396674578567","0.06487635528521195","26.432004117037465","75.44080474083921","0.26196400707612755","6.938893903907228e-18","6.938893903907228e-18","9.486769009248164e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.591317863022915","true","false","false","false"
"0.7|0.2|0.33|0.3|30","0.7","0.2","0.33","0.3","30","0.5762530032209234","0.12374699677907652","12.374699677907653","0.36/SN","0.007583969602407358","0.05075038304910766","0.1699734941893684","11.922311114026076","5.159782335945181","59.01456272163978","11.922311114026076","0.36/SN","false","5.159782335945181","6.1630733457123","0.022380620256315018","0.05075038304910766","21.78843476385242","59.01456272163978","0.31635343099437635","2.7755575615628914e-17","2.7755575615628914e-17","9.486769009248164e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.591317863022915","true","false","false","false"
"0.7|0.2|0.33|0.4|30","0.7","0.2","0.33","0.4","30","0.4943562190329497","0.20564378096705027","20.564378096705028","0.36/SN","0.008840356591998584","0.04181297507153085","0.1710462741167026","12.923329904517173","5.159782335945181","48.621789466091634","12.923329904517173","0.36/SN","false","5.159782335945181","6.1630733457123","0.01901778501194809","0.04181297507153085","18.514579280656054","48.621789466091634","0.3561479440851481","2.0816681711721685e-17","2.0816681711721685e-17","9.486769009248164e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.591317863022915","true","false","false","false"
"0.7|0.25|0.33|0.2|30","0.7","0.25","0.33","0.2","30","0.6030286163783707","0.09697138362162927","9.697138362162928","0.36/SN","0.007247226982311722","0.05412633637569625","0.17027339457583274","11.614705820013649","5.641510315924916","57.565793567273474","11.614705820013649","0.36/SN","false","5.641510315924916","6.738470655132538","0.023871184611643594","0.05412633637569625","21.255135623506614","57.565793567273474","0.3041160723955602","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.273054290418332","false","false","false","false"
"0.7|0.25|0.33|0.3|30","0.7","0.25","0.33","0.3","30","0.5030104633150079","0.19698953668499208","19.698953668499207","0.36/SN","0.008688259148570758","0.04289966593060181","0.17157287814714894","12.867321221654715","5.641510315924916","45.62572452575776","12.867321221654715","0.36/SN","false","5.641510315924916","6.738470655132538","0.019669069045251484","0.04289966593060181","17.513530934741112","45.62572452575776","0.35272806802680245","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.273054290418332","false","false","false","false"
"0.7|0.25|0.33|0.4|30","0.7","0.25","0.33","0.4","30","0.43008645747913754","0.2699135425208624","26.991354252086243","0.36/SN","0.01016141099940452","0.035578534490020214","0.17277199250931857","13.719345801929835","5.641510315924916","37.83937190321756","13.719345801929835","0.36/SN","false","5.641510315924916","6.738470655132538","0.01670615537784511","0.035578534490020214","14.875323704307073","37.83937190321756","0.3892237064417059","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.273054290418332","true","false","false","false"
"0.7|0.25|0.33|0.4|35","0.7","0.25","0.33","0.4","35","0.6079726522191794","0.09202734778082056","9.202734778082055","0.36/SN","0.007188292505873944","0.05427310002428554","0.16899315113918106","11.472005111489553","4.688773340498048","69.45070202756345","11.472005111489553","0.36/SN","false","4.688773340498048","5.6004792678171125","0.023305726174445235","0.05427310002428554","24.968284027087268","69.45070202756345","0.3003227497107851","1.3877787807814457e-17","1.3877787807814457e-17","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","452.33411789297656","2.021563063025407","true","false","false","false"
