segment,atom,element,hb_class,area_square_angstrom,charge_electron,raw_sigma_e_per_square_angstrom,cpcmx_averaged_sigma,cpcmx_pre_probability_partition,nist_hsieh_averaged_sigma,nist_pre_probability_partition,nist_left_bin,nist_right_bin,nist_left_area_weight,nist_right_area_weight
334,7,O,OT,0.161385165000,-0.001909001000,-0.011828850563805,-0.006812761303679,NHB,-0.005841055325370,NHB,-0.006,-0.005,0.841055325369896,0.158944674630104
335,7,O,OT,0.412866318000,-0.004653580000,-0.011271396568610,-0.008219412649416,NHB,-0.006655747465726,NHB,-0.007,-0.006,0.655747465725612,0.344252534274388
336,7,O,OT,0.412866318000,-0.004699220000,-0.011381940824730,-0.007406429252718,NHB,-0.006636162065453,NHB,-0.007,-0.006,0.636162065452629,0.363837934547371
337,7,O,OT,0.412866318000,-0.004711079000,-0.011410664407844,-0.011042033890694,NHB,-0.009606993279213,NHB,-0.010,-0.009,0.606993279212672,0.393006720787328
338,7,O,OT,0.412866318000,-0.004579822000,-0.011092747943658,-0.010306064561646,NHB,-0.008632989722983,NHB,-0.009,-0.008,0.632989722982544,0.367010277017456
339,7,O,OT,0.346175271000,-0.004231536000,-0.012223680760836,-0.005293115251742,NHB,-0.004334305730075,NHB,-0.005,-0.004,0.334305730075040,0.665694269924960
340,7,O,OT,0.346175271000,-0.004198986000,-0.012129653247242,-0.005672289548235,NHB,-0.004507578130126,NHB,-0.005,-0.004,0.507578130125599,0.492421869874401
341,7,O,OT,0.346175271000,-0.000038257000,-0.000110513382107,-0.001595510269043,NHB,-0.002301064323036,NHB,-0.003,-0.002,0.301064323035746,0.698935676964254
342,7,O,OT,0.346175271000,-0.003911934000,-0.011300443237033,-0.009021759577183,NHB,-0.007401347475124,NHB,-0.008,-0.007,0.401347475124062,0.598652524875938
343,7,O,OT,0.346175271000,-0.003893922000,-0.011248411790801,-0.007153628600696,NHB,-0.006733122380518,NHB,-0.007,-0.006,0.733122380518043,0.266877619481957
344,7,O,OT,0.346175271000,-0.004285678000,-0.012380081302803,-0.005627230587093,NHB,-0.004584596817732,NHB,-0.005,-0.004,0.584596817731823,0.415403182268177
345,7,O,OT,0.346175271000,-0.004146454000,-0.011977903528528,-0.005043769305699,NHB,-0.004167186918758,NHB,-0.005,-0.004,0.167186918758233,0.832813081241767
346,7,O,OT,0.346175271000,-0.004013026000,-0.011592468717963,-0.011554606472575,NHB,-0.011049489564128,NHB,-0.012,-0.011,0.049489564127600,0.950510435872400
347,7,O,OT,0.346175271000,-0.004031231000,-0.011645057685244,-0.011530868782269,NHB,-0.010816909497279,NHB,-0.011,-0.010,0.816909497279189,0.183090502720811
348,7,O,OT,0.346175271000,-0.003933842000,-0.011363729097796,-0.011480740004385,NHB,-0.011434587313895,NHB,-0.012,-0.011,0.434587313894971,0.565412686105029
349,7,O,OT,0.346175271000,-0.004019891000,-0.011612299712766,-0.011569091398144,NHB,-0.011231399878518,NHB,-0.012,-0.011,0.231399878518238,0.768600121481762
350,7,O,OT,0.346175271000,-0.003143801000,-0.009081529685579,-0.002767928106056,NHB,-0.002463045408799,NHB,-0.003,-0.002,0.463045408798954,0.536954591201046
351,7,O,OT,0.346175271000,-0.004295141000,-0.012407417166433,-0.004112921511657,NHB,-0.003258476706735,NHB,-0.004,-0.003,0.258476706735122,0.741523293264878
352,7,O,OT,0.346175271000,-0.003943385000,-0.011391296058233,-0.003719600621924,NHB,-0.003106282644041,NHB,-0.004,-0.003,0.106282644041298,0.893717355958702
353,7,O,OT,0.346175271000,-0.004272260000,-0.012341320590748,-0.004168704770345,NHB,-0.003848676198099,NHB,-0.004,-0.003,0.848676198098689,0.151323801901311
354,7,O,OT,0.419150847000,-0.004821311000,-0.011502567714005,-0.010856823054910,NHB,-0.008206596689102,NHB,-0.009,-0.008,0.206596689101831,0.793403310898169
355,7,O,OT,0.419150847000,-0.004681788000,-0.011169697099527,-0.008530906171937,NHB,-0.007715453153341,NHB,-0.008,-0.007,0.715453153341220,0.284546846658780
356,7,O,OT,0.419150847000,-0.004907897000,-0.011709142508306,-0.011498570045941,NHB,-0.009501820528068,NHB,-0.010,-0.009,0.501820528068063,0.498179471931937
357,7,O,OT,0.419150847000,-0.004671898000,-0.011146101775622,-0.010122860928366,NHB,-0.008654470234452,NHB,-0.009,-0.008,0.654470234451823,0.345529765548177
358,7,O,OT,0.419150847000,-0.005043574000,-0.012032837428574,-0.004315461880991,NHB,-0.003393289156447,NHB,-0.004,-0.003,0.393289156447200,0.606710843552799
359,7,O,OT,0.419150847000,-0.005182162000,-0.012363477342562,-0.004579478090448,NHB,-0.003751656952341,NHB,-0.004,-0.003,0.751656952341297,0.248343047658703
360,7,O,OT,0.419150847000,-0.004691967000,-0.011193981912674,-0.006965152505648,NHB,-0.005916969565640,NHB,-0.006,-0.005,0.916969565639861,0.083030434360139
361,7,O,OT,0.419150847000,-0.004925772000,-0.011751788252977,-0.006151187333227,NHB,-0.005457036523260,NHB,-0.006,-0.005,0.457036523259574,0.542963476740426
362,7,O,OT,0.419150847000,-0.005106929000,-0.012183988262345,-0.003683448525343,NHB,-0.003131358176679,NHB,-0.004,-0.003,0.131358176679158,0.868641823320842
363,7,O,OT,0.419150847000,-0.002401968000,-0.005730557428648,-0.002929533524026,NHB,-0.002691603052171,NHB,-0.003,-0.002,0.691603052171484,0.308396947828516
364,7,O,OT,0.419150847000,-0.004643182000,-0.011077591834140,-0.008972958652319,NHB,-0.007947168128442,NHB,-0.008,-0.007,0.947168128441778,0.052831871558222
365,7,O,OT,0.419150847000,-0.004637808000,-0.011064770674315,-0.008522075947591,NHB,-0.007828378022329,NHB,-0.008,-0.007,0.828378022329022,0.171621977670978
366,7,O,OT,0.419150847000,-0.004834342000,-0.011533656760092,-0.011445762217193,NHB,-0.010783858873742,NHB,-0.011,-0.010,0.783858873741676,0.216141126258324
367,7,O,OT,0.419150847000,-0.004800166000,-0.011452120482056,-0.011007645674166,NHB,-0.010146519843553,NHB,-0.011,-0.010,0.146519843553319,0.853480156446681
368,7,O,OT,0.404508178000,-0.004647286000,-0.011488731879235,-0.006429344968012,NHB,-0.005397785526650,NHB,-0.006,-0.005,0.397785526649983,0.602214473350017
369,7,O,OT,0.404508178000,-0.004728125000,-0.011688577035394,-0.006219465248586,NHB,-0.005516783332812,NHB,-0.006,-0.005,0.516783332812110,0.483216667187890
370,7,O,OT,0.404508178000,-0.004496799000,-0.011116707262220,-0.010428983029514,NHB,-0.008847127826239,NHB,-0.009,-0.008,0.847127826239202,0.152872173760798
371,7,O,OT,0.404508178000,-0.004427040000,-0.010944253394056,-0.007833658850190,NHB,-0.007626445296275,NHB,-0.008,-0.007,0.626445296275033,0.373554703724967
372,7,O,OT,0.404508178000,-0.002167694000,-0.005358838505361,-0.002951666594750,NHB,-0.002949617055289,NHB,-0.003,-0.002,0.949617055288919,0.050382944711081
373,7,O,OT,0.404508178000,-0.000286897000,-0.000709248948732,-0.001663787079426,NHB,-0.002201547279171,NHB,-0.003,-0.002,0.201547279170748,0.798452720829252
374,7,O,OT,0.404508178000,-0.004681003000,-0.011572084953002,-0.011078764655187,NHB,-0.009725110074852,NHB,-0.010,-0.009,0.725110074851943,0.274889925148057
375,7,O,OT,0.404508178000,-0.004598359000,-0.011367777587923,-0.010770729690167,NHB,-0.009251963958004,NHB,-0.010,-0.009,0.251963958004378,0.748036041995622
376,7,O,OT,0.404508178000,-0.004689999000,-0.011594324305602,-0.011564082317314,NHB,-0.011205313918074,NHB,-0.012,-0.011,0.205313918074221,0.794686081925779
377,7,O,OT,0.404508178000,-0.004689922000,-0.011594133950983,-0.011452263136584,NHB,-0.010611896843953,NHB,-0.011,-0.010,0.611896843952886,0.388103156047114
378,7,O,OT,0.404508178000,-0.004567198000,-0.011290743298644,-0.005402939335975,NHB,-0.004096333476542,NHB,-0.005,-0.004,0.096333476541770,0.903666523458230
379,7,O,OT,0.404508178000,-0.004825683000,-0.011929753865199,-0.005717084601475,NHB,-0.004779714894743,NHB,-0.005,-0.004,0.779714894742760,0.220285105257240
380,7,O,OT,0.404508178000,-0.004564343000,-0.011283685344923,-0.009217328040362,NHB,-0.006086434172633,NHB,-0.007,-0.006,0.086434172633439,0.913565827366561
381,7,O,OT,0.404508178000,-0.004680652000,-0.011571217232597,-0.007556386455882,NHB,-0.006086031184508,NHB,-0.007,-0.006,0.086031184507927,0.913968815492073
382,7,O,OT,0.408703771000,-0.004788182000,-0.011715531736554,-0.011637390417652,NHB,-0.010925103548193,NHB,-0.011,-0.010,0.925103548192774,0.074896451807226
383,7,O,OT,0.408703771000,-0.004689743000,-0.011474675138243,-0.011028685691219,NHB,-0.010092413620214,NHB,-0.011,-0.010,0.092413620213951,0.907586379786049
384,7,O,OT,0.408703771000,-0.004587867000,-0.011225409026138,-0.007890018253158,NHB,-0.005348385376439,NHB,-0.006,-0.005,0.348385376439277,0.651614623560723
385,7,O,OT,0.408703771000,-0.004692216000,-0.011480725975489,-0.006635706342799,NHB,-0.005823976433031,NHB,-0.006,-0.005,0.823976433031092,0.176023566968908
386,7,O,OT,0.408703771000,-0.004261817000,-0.010427642959037,-0.003171046255569,NHB,-0.002839118007573,NHB,-0.003,-0.002,0.839118007573321,0.160881992426679
387,7,O,OT,0.408703771000,-0.001560972000,-0.003819323702790,-0.002813019736393,NHB,-0.002963903646008,NHB,-0.003,-0.002,0.963903646007971,0.036096353992029
388,7,O,OT,0.408703771000,-0.004773425000,-0.011679424900633,-0.006262773113213,NHB,-0.005343165042368,NHB,-0.006,-0.005,0.343165042367594,0.656834957632406
389,7,O,OT,0.408703771000,-0.004934597000,-0.012073774088079,-0.005667941013648,NHB,-0.004684772796797,NHB,-0.005,-0.004,0.684772796796728,0.315227203203272
390,7,O,OT,0.408703771000,-0.000058459000,-0.000143035137300,-0.001030604789351,NHB,-0.001837289093096,NHB,-0.002,-0.001,0.837289093096285,0.162710906903715
391,7,O,OT,0.408703771000,-0.000074773000,-0.000182951578394,-0.001603301753570,NHB,-0.002109130146205,NHB,-0.003,-0.002,0.109130146205068,0.890869853794932
392,7,O,OT,0.408703771000,-0.004804897000,-0.011756429328370,-0.003666487063118,NHB,-0.003169432622028,NHB,-0.004,-0.003,0.169432622027956,0.830567377972044
393,7,O,OT,0.408703771000,-0.005022104000,-0.012287882707106,-0.003791427807104,NHB,-0.003402311388623,NHB,-0.004,-0.003,0.402311388623332,0.597688611376668
394,7,O,OT,0.408703771000,-0.004561862000,-0.011161781034802,-0.006671963824091,NHB,-0.006291422053914,NHB,-0.007,-0.006,0.291422053913790,0.708577946086210
395,7,O,OT,0.408703771000,-0.004557705000,-0.011151609853876,-0.010429535130285,NHB,-0.009253799612833,NHB,-0.010,-0.009,0.253799612833365,0.746200387166635
396,7,O,OT,0.408703771000,-0.000116618000,-0.000285336246628,-0.001877023608557,NHB,-0.002484619498853,NHB,-0.003,-0.002,0.484619498853076,0.515380501146924
397,7,O,OT,0.408703771000,-0.004689144000,-0.011473209529060,-0.010990231319298,NHB,-0.009834866697956,NHB,-0.010,-0.009,0.834866697956399,0.165133302043601
398,7,O,OT,0.408703771000,-0.004755890000,-0.011636520965695,-0.011577488225625,NHB,-0.011265132539752,NHB,-0.012,-0.011,0.265132539752092,0.734867460247908
399,8,H,NHB,0.070423299000,0.000071917000,0.001021210324157,0.001581513926230,NHB,0.001817879043976,NHB,0.001,0.002,0.182120956024114,0.817879043975886
400,8,H,NHB,0.070423299000,0.000000601000,0.000008534107441,0.001304244531541,NHB,0.001610140608166,NHB,0.001,0.002,0.389859391833962,0.610140608166038
401,8,H,NHB,0.070423299000,0.000248643000,0.003530692306817,0.002090504868949,NHB,0.001806578683910,NHB,0.001,0.002,0.193421316090405,0.806578683909595
402,8,H,NHB,0.180161591000,0.000466003000,0.002586583507691,0.001949568289744,NHB,0.001862798323586,NHB,0.001,0.002,0.137201676413574,0.862798323586426
403,8,H,NHB,0.180161591000,0.000669299000,0.003714992725614,0.002309863652263,NHB,0.002069250138182,NHB,0.002,0.003,0.930749861818063,0.069250138181937
404,8,H,NHB,0.151059761000,0.000549654000,0.003638652652178,0.002232691363319,NHB,0.001911069554199,NHB,0.001,0.002,0.088930445800667,0.911069554199333
405,8,H,NHB,0.151059761000,0.000480140000,0.003178477159116,0.001757931988023,NHB,0.001556871963705,NHB,0.001,0.002,0.443128036294523,0.556871963705477
406,8,H,NHB,0.151059761000,0.000542219000,0.003589433720870,0.002194788513382,NHB,0.001983861776310,NHB,0.001,0.002,0.016138223689845,0.983861776310155
407,8,H,NHB,0.151059761000,0.000531247000,0.003516800215247,0.001884461422778,NHB,0.001649586940743,NHB,0.001,0.002,0.350413059256689,0.649586940743311
408,8,H,NHB,0.151059761000,0.000202824000,0.001342673910361,0.001647282244655,NHB,0.001734583175125,NHB,0.001,0.002,0.265416824875361,0.734583175124639
409,8,H,NHB,0.151059761000,0.000022228000,0.000147147061884,0.001218699900524,NHB,0.001566026617611,NHB,0.001,0.002,0.433973382388623,0.566026617611377
410,8,H,NHB,0.151059761000,0.000307360000,0.002034691422556,0.001845271305944,NHB,0.001862840352294,NHB,0.001,0.002,0.137159647706115,0.862840352293885
411,8,H,NHB,0.151059761000,0.000424398000,0.002809470882189,0.002018736639603,NHB,0.001936782897198,NHB,0.001,0.002,0.063217102801591,0.936782897198409
412,8,H,NHB,0.151059761000,0.000000117000,0.000000774527904,0.001180648674822,NHB,0.001695253512592,NHB,0.001,0.002,0.304746487408410,0.695253512591590
413,8,H,NHB,0.151059761000,0.000022613000,0.000149695722079,0.001404894627061,NHB,0.001774650984025,NHB,0.001,0.002,0.225349015974957,0.774650984025043
414,8,H,NHB,0.182903957000,0.000032413000,0.000177213224534,0.001328110260851,NHB,0.001705860053300,NHB,0.001,0.002,0.294139946700382,0.705860053299618
415,8,H,NHB,0.182903957000,0.000550911000,0.003012023408548,0.002051302530003,NHB,0.001943865169777,NHB,0.001,0.002,0.056134830223133,0.943865169776867
416,8,H,NHB,0.182903957000,0.000013587000,0.000074284888216,0.001391577734353,NHB,0.001784606048052,NHB,0.001,0.002,0.215393951947856,0.784606048052144
417,8,H,NHB,0.182903957000,0.000650525000,0.003556648039058,0.002310141945404,NHB,0.002052528642971,NHB,0.002,0.003,0.947471357028748,0.052528642971252
418,8,H,NHB,0.182903957000,0.000658259000,0.003598932526102,0.002335792496757,NHB,0.002131897468251,NHB,0.002,0.003,0.868102531749310,0.131897468250690
419,8,H,NHB,0.182903957000,0.000314078000,0.001717174440354,0.001716742143835,NHB,0.001693950878855,NHB,0.001,0.002,0.306049121144985,0.693950878855015
420,8,H,NHB,0.182903957000,0.000034519000,0.000188727464218,0.001103392589422,NHB,0.001253530831836,NHB,0.001,0.002,0.746469168163903,0.253530831836097
421,8,H,NHB,0.182903957000,0.000655708000,0.003584985315545,0.002205935109957,NHB,0.001941937608668,NHB,0.001,0.002,0.058062391332078,0.941937608667922
422,8,H,NHB,0.182903957000,0.000557638000,0.003048802273862,0.001864761435497,NHB,0.001640641608030,NHB,0.001,0.002,0.359358391970220,0.640641608029780
423,8,H,NHB,0.176514367000,0.000640710000,0.003629789523025,0.002205913631233,NHB,0.001941598616808,NHB,0.001,0.002,0.058401383191706,0.941598616808294
424,8,H,NHB,0.176514367000,0.000167451000,0.000948653658317,0.001132441903896,NHB,0.001181910476520,NHB,0.001,0.002,0.818089523480252,0.181910476519748
425,8,H,NHB,0.176514367000,0.000649285000,0.003678369138077,0.002221779335327,NHB,0.002087299239507,NHB,0.002,0.003,0.912700760493007,0.087299239506993
426,8,H,NHB,0.176514367000,0.000503172000,0.002850600823898,0.001638020170412,NHB,0.001448227625259,NHB,0.001,0.002,0.551772374740666,0.448227625259334
427,8,H,NHB,0.176514367000,0.000024230000,0.000137269279616,0.001325267002775,NHB,0.001647423812866,NHB,0.001,0.002,0.352576187134455,0.647423812865545
428,8,H,NHB,0.176514367000,0.000592972000,0.003359341282401,0.002143005640081,NHB,0.001912346168933,NHB,0.001,0.002,0.087653831066842,0.912346168933158
429,8,H,NHB,0.176514367000,0.000069176000,0.000391900110884,0.001222855768283,NHB,0.001486513627110,NHB,0.001,0.002,0.513486372889667,0.486513627110333
430,8,H,NHB,0.176514367000,0.000466371000,0.002642113545352,0.002016009107333,NHB,0.001896067948352,NHB,0.001,0.002,0.103932051648102,0.896067948351898
431,8,H,NHB,0.176514367000,0.000630418000,0.003571482654440,0.002292198371546,NHB,0.002045069441857,NHB,0.002,0.003,0.954930558142572,0.045069441857428
432,8,H,NHB,0.178345189000,0.000151366000,0.000848724884864,0.001593512454734,NHB,0.001799825754763,NHB,0.001,0.002,0.200174245236563,0.799825754763437
433,8,H,NHB,0.178345189000,0.000006818000,0.000038229234207,0.001242591168901,NHB,0.001694881365465,NHB,0.001,0.002,0.305118634535361,0.694881365464639
434,8,H,NHB,0.178345189000,0.000288474000,0.001617503682704,0.001780678545415,NHB,0.001879476555570,NHB,0.001,0.002,0.120523444429869,0.879476555570131
435,8,H,NHB,0.178345189000,0.000649716000,0.003643025100049,0.002308386308969,NHB,0.002096635018700,NHB,0.002,0.003,0.903364981299822,0.096635018700178
436,8,H,NHB,0.178345189000,0.000345731000,0.001938549629169,0.001207997303090,NHB,0.001239847747136,NHB,0.001,0.002,0.760152252864023,0.239847747135977
437,8,H,NHB,0.178345189000,0.000628566000,0.003524434853132,0.002282030803755,NHB,0.002041287985557,NHB,0.002,0.003,0.958712014443223,0.041287985556777
438,8,H,NHB,0.178345189000,0.000501191000,0.002810229997289,0.001818873695463,NHB,0.001641924059566,NHB,0.001,0.002,0.358075940434128,0.641924059565872
439,8,H,NHB,0.178345189000,0.000643634000,0.003608922694293,0.002141866734068,NHB,0.001847276669294,NHB,0.001,0.002,0.152723330706106,0.847276669293894
440,8,H,NHB,0.178345189000,0.000480152000,0.002692262138902,0.001849199232796,NHB,0.001731564119604,NHB,0.001,0.002,0.268435880395855,0.731564119604145
441,9,H,NHB,0.070423299000,0.000210335000,0.002986724606582,0.000278061222722,NHB,-0.000806041123561,NHB,-0.001,0.000,0.806041123561209,0.193958876438791
442,9,H,NHB,0.180161591000,0.000273492000,0.001518037215824,0.001538155335871,NHB,0.001319678566299,NHB,0.001,0.002,0.680321433700911,0.319678566299089
443,9,H,NHB,0.180161591000,0.000090993000,0.000505063257351,-0.001106766605681,NHB,-0.001855382018174,NHB,-0.002,-0.001,0.855382018173578,0.144617981826422
444,9,H,NHB,0.180161591000,0.000495397000,0.002749737040233,0.001736381742638,NHB,0.001254026448462,NHB,0.001,0.002,0.745973551538192,0.254026448461808
445,9,H,NHB,0.180161591000,0.000048008000,0.000266471891892,-0.003078159600940,NHB,-0.002957705086114,NHB,-0.003,-0.002,0.957705086113724,0.042294913886276
446,9,H,NHB,0.151059761000,0.000027615000,0.000182808444931,0.000858562980106,NHB,0.000325821124739,NHB,0.000,0.001,0.674178875260532,0.325821124739468
447,9,H,NHB,0.151059761000,0.000011840000,0.000078379575882,-0.000395393714426,NHB,-0.001013559477350,NHB,-0.002,-0.001,0.013559477350388,0.986440522649612
448,9,H,NHB,0.151059761000,0.000501202000,0.003317905421550,0.001292557844028,NHB,0.000178138214631,NHB,0.000,0.001,0.821861785369153,0.178138214630847
449,9,H,NHB,0.151059761000,0.000364536000,0.002413190631223,-0.001044138854036,NHB,-0.001526373254589,NHB,-0.002,-0.001,0.526373254588559,0.473626745411441
450,9,H,NHB,0.151059761000,0.000478471000,0.003167428551671,0.001268718360151,NHB,0.000032681071175,NHB,0.000,0.001,0.967318928825163,0.032681071174837
451,9,H,NHB,0.151059761000,0.000403482000,0.002671009124660,-0.001361443321139,NHB,-0.001846632127474,NHB,-0.002,-0.001,0.846632127473900,0.153367872526100
452,9,H,NHB,0.151059761000,0.000000079000,0.000000522971832,0.001068958798445,NHB,0.001499006723331,NHB,0.001,0.002,0.500993276669156,0.499006723330844
453,9,H,NHB,0.151059761000,0.000006043000,0.000040004035224,0.001172986757237,NHB,0.001507502903122,NHB,0.001,0.002,0.492497096877759,0.507502903122241
454,9,H,NHB,0.182903957000,0.000518425000,0.002834411067443,0.001895342119275,NHB,0.001466724887382,NHB,0.001,0.002,0.533275112617975,0.466724887382025
455,9,H,NHB,0.182903957000,0.000576361000,0.003151167473102,0.001939928510619,NHB,0.001455111763744,NHB,0.001,0.002,0.544888236255793,0.455111763744207
456,9,H,NHB,0.182903957000,0.000057150000,0.000312459068340,0.001267661217618,NHB,0.001366336006402,NHB,0.001,0.002,0.633663993597897,0.366336006402103
457,9,H,NHB,0.182903957000,0.000405408000,0.002216507541168,0.001271680123124,NHB,0.000589899734518,NHB,0.000,0.001,0.410100265481870,0.589899734518130
458,9,H,NHB,0.182903957000,0.000326059000,0.001782678764025,0.000013809820457,NHB,-0.000856994997329,NHB,-0.001,0.000,0.856994997328847,0.143005002671153
459,9,H,NHB,0.182903957000,0.000591060000,0.003231532054826,0.001464200926317,NHB,0.000217111015353,NHB,0.000,0.001,0.782888984646578,0.217111015353422
460,9,H,NHB,0.182903957000,0.000416138000,0.002275172209642,-0.001256822783330,NHB,-0.001796887374463,NHB,-0.002,-0.001,0.796887374463360,0.203112625536640
461,9,H,NHB,0.176514367000,0.000012614000,0.000071461605162,0.001077296740850,NHB,0.001069523399171,NHB,0.001,0.002,0.930476600829460,0.069523399170540
462,9,H,NHB,0.176514367000,0.000000572000,0.000003240529424,-0.000342515230401,NHB,-0.000971631126479,NHB,-0.001,0.000,0.971631126479159,0.028368873520841
463,9,H,NHB,0.176514367000,0.000288807000,0.001636167100211,0.001382555851847,NHB,0.000866178700404,NHB,0.000,0.001,0.133821299596258,0.866178700403742
464,9,H,NHB,0.176514367000,0.000096929000,0.000549128105816,-0.001854320987719,NHB,-0.002073827135658,NHB,-0.003,-0.002,0.073827135658311,0.926172864341689
465,9,H,NHB,0.176514367000,0.000580050000,0.003286134776780,0.001767528010424,NHB,0.000974144439363,NHB,0.000,0.001,0.025855560636861,0.974144439363139
466,9,H,NHB,0.176514367000,0.000288527000,0.001634580827067,-0.001639862386171,NHB,-0.001949308730915,NHB,-0.002,-0.001,0.949308730914796,0.050691269085204
467,9,H,NHB,0.176514367000,0.000550231000,0.003117202352146,0.001746950974714,NHB,0.000842891584658,NHB,0.000,0.001,0.157108415341694,0.842891584658306
468,9,H,NHB,0.176514367000,0.000350819000,0.001987481279640,-0.003178125957438,NHB,-0.002757305839004,NHB,-0.003,-0.002,0.757305839004243,0.242694160995757
469,9,H,NHB,0.176514367000,0.000088270000,0.000500072608821,0.001359835630214,NHB,0.001504175297676,NHB,0.001,0.002,0.495824702324153,0.504175297675847
470,9,H,NHB,0.176514367000,0.000260223000,0.001474231273197,0.001518554798067,NHB,0.001501027100588,NHB,0.001,0.002,0.498972899411881,0.501027100588119
471,9,H,NHB,0.178345189000,0.000555057000,0.003112262254520,0.001875102289596,NHB,0.001115512850091,NHB,0.001,0.002,0.884487149908632,0.115512850091368
472,9,H,NHB,0.178345189000,0.000311544000,0.001746859569057,-0.003123148246068,NHB,-0.002794534085373,NHB,-0.003,-0.002,0.794534085373335,0.205465914626665
473,9,H,NHB,0.178345189000,0.000317698000,0.001781365686293,0.001612000288363,NHB,0.001548523090033,NHB,0.001,0.002,0.451476909966605,0.548523090033395
474,9,H,NHB,0.178345189000,0.000039231000,0.000219972292048,0.000528002936220,NHB,0.000126016580537,NHB,0.000,0.001,0.873983419462975,0.126016580537025
475,9,H,NHB,0.178345189000,0.000363632000,0.002038922395602,0.000506979971040,NHB,-0.000570060008423,NHB,-0.001,0.000,0.570060008423299,0.429939991576701
476,9,H,NHB,0.178345189000,0.000579278000,0.003248071917432,0.000758547023669,NHB,-0.000363692028644,NHB,-0.001,0.000,0.363692028643713,0.636307971356287
477,9,H,NHB,0.178345189000,0.000565721000,0.003172056410224,0.000320412551171,NHB,-0.000896633145277,NHB,-0.001,0.000,0.896633145277328,0.103366854722672
478,10,H,NHB,0.070423299000,0.000073985000,0.001050575605667,0.001529873057277,NHB,0.001782113938617,NHB,0.001,0.002,0.217886061382775,0.782113938617225
479,10,H,NHB,0.070423299000,0.000087937000,0.001248691856938,0.001261809635063,NHB,0.001468795615232,NHB,0.001,0.002,0.531204384768209,0.468795615231791
480,10,H,NHB,0.070423299000,0.000231264000,0.003283913183334,0.001889284086284,NHB,0.001594945564606,NHB,0.001,0.002,0.405054435393975,0.594945564606025
481,10,H,NHB,0.180161591000,0.000130881000,0.000726464499306,0.001513455062266,NHB,0.001711331914922,NHB,0.001,0.002,0.288668085077998,0.711331914922002
482,10,H,NHB,0.180161591000,0.000615820000,0.003418153650741,0.002181888222248,NHB,0.002003593896793,NHB,0.002,0.003,0.996406103207108,0.003593896792892
483,10,H,NHB,0.180161591000,0.000161729000,0.000897688564484,0.000965326156123,NHB,0.001145266551006,NHB,0.001,0.002,0.854733448994193,0.145266551005807
484,10,H,NHB,0.151059761000,0.000477340000,0.003159941448603,0.001920769512492,NHB,0.001669989269215,NHB,0.001,0.002,0.330010730784540,0.669989269215460
485,10,H,NHB,0.151059761000,0.000294031000,0.001946454820619,0.001376844301280,NHB,0.001310967298406,NHB,0.001,0.002,0.689032701593530,0.310967298406470
486,10,H,NHB,0.151059761000,0.000516473000,0.003418997862707,0.002039078208122,NHB,0.001804422344655,NHB,0.001,0.002,0.195577655345342,0.804422344654658
487,10,H,NHB,0.151059761000,0.000475990000,0.003151004588178,0.001777613761220,NHB,0.001476928030585,NHB,0.001,0.002,0.523071969415117,0.476928030584883
488,10,H,NHB,0.151059761000,0.000099488000,0.000658600274099,0.001314964855046,NHB,0.001538503654682,NHB,0.001,0.002,0.461496345318328,0.538503654681672
489,10,H,NHB,0.151059761000,0.000000790000,0.000005229718323,0.000917514185803,NHB,0.001344535693932,NHB,0.001,0.002,0.655464306067561,0.344535693932439
490,10,H,NHB,0.151059761000,0.000443882000,0.002938452947771,0.001816143279367,NHB,0.001636699105641,NHB,0.001,0.002,0.363300894358810,0.636699105641190
491,10,H,NHB,0.151059761000,0.000243718000,0.001613387962397,0.001169475711170,NHB,0.001389953545853,NHB,0.001,0.002,0.610046454146819,0.389953545853181
492,10,H,NHB,0.151059761000,0.000000002000,0.000000013239793,0.001186733662672,NHB,0.001688623674035,NHB,0.001,0.002,0.311376325965270,0.688623674034730
493,10,H,NHB,0.151059761000,0.000080710000,0.000534291855526,0.001408505859877,NHB,0.001750164597781,NHB,0.001,0.002,0.249835402219498,0.750164597780502
494,10,H,NHB,0.151059761000,0.000205142000,0.001358018830706,0.001687950087194,NHB,0.001812009878677,NHB,0.001,0.002,0.187990121323226,0.812009878676774
495,10,H,NHB,0.151059761000,0.000428214000,0.002834732407660,0.002007732357067,NHB,0.001887462908258,NHB,0.001,0.002,0.112537091741636,0.887462908258364
496,10,H,NHB,0.182903957000,0.000235028000,0.001284980400943,0.001654549125415,NHB,0.001757241093906,NHB,0.001,0.002,0.242758906093566,0.757241093906434
497,10,H,NHB,0.182903957000,0.000637598000,0.003485971602025,0.002172474455560,NHB,0.001921269203720,NHB,0.001,0.002,0.078730796280217,0.921269203719783
498,10,H,NHB,0.182903957000,0.000589274000,0.003221767367231,0.002077514304138,NHB,0.001886740342616,NHB,0.001,0.002,0.113259657383775,0.886740342616225
499,10,H,NHB,0.182903957000,0.000632898000,0.003460275055722,0.002232869362629,NHB,0.002012964154150,NHB,0.002,0.003,0.987035845850202,0.012964154149798
500,10,H,NHB,0.182903957000,0.000010397000,0.000056844040832,0.001143117470599,NHB,0.001449761714478,NHB,0.001,0.002,0.550238285521643,0.449761714478357
501,10,H,NHB,0.182903957000,0.000619349000,0.003386197926817,0.002116431670991,NHB,0.001838827532282,NHB,0.001,0.002,0.161172467717708,0.838827532282292
